,filename,discrete_lengths
0,10,"['x-fast', 'medium', 'fast', 'x-fast', 'slow', 'x-fast', 'x-fast', 'fast', 'fast', 'slow', 'x-slow', 'medium', 'fast', 'x-fast', 'medium', 'slow', 'x-fast', 'x-fast', 'x-fast', 'medium', 'slow', 'medium', 'fast', 'x-fast', 'slow', 'slow', 'x-fast', 'slow', 'medium', 'medium', 'slow', 'x-fast', 'x-slow', 'x-slow', 'fast', 'x-fast', 'medium', 'fast', 'fast', 'x-slow', 'medium', 'slow', 'x-fast', 'x-fast', 'fast', 'fast', 'medium', 'slow', 'slow', 'fast', 'x-fast', 'x-slow', 'fast', 'x-fast', 'x-fast', 'fast', 'fast', 'x-fast', 'slow', 'x-slow', 'slow', 'fast', 'fast', 'fast', 'fast', 'slow', 'slow', 'fast', 'x-fast', 'x-slow', 'fast', 'fast', 'slow', 'x-slow', 'medium', 'x-slow', 'x-slow', 'slow', 'medium', 'x-fast', 'medium', 'fast', 'slow', 'x-slow', 'x-slow', 'fast', 'slow', 'fast', 'x-slow', 'slow', 'x-fast', 'fast', 'x-slow', 'medium', 'fast', 'x-fast', 'slow', 'x-slow', 'fast', 'medium', 'slow', 'x-fast', 'x-slow', 'fast', 'fast', 'x-fast', 'fast', 'x-slow', 'medium', 'x-fast', 'x-fast', 'slow', 'medium', 'medium', 'slow', 'x-fast', 'x-slow', 'medium', 'x-slow', 'slow', 'x-fast', 'slow', 'x-fast', 'x-fast', 'x-slow', 'medium', 'x-fast', 'x-slow', 'medium', 'medium', 'fast', 'x-slow', 'slow', 'x-fast', 'fast', 'x-slow', 'medium', 'medium', 'x-fast', 'slow', 'slow', 'x-slow', 'slow', 'slow', 'x-slow', 'fast', 'fast', 'slow', 'x-fast', 'slow', 'x-slow', 'medium', 'fast', 'fast', 'x-fast', 'slow', 'x-fast', 'fast', 'slow', 'medium', 'medium', 'fast', 'fast', 'x-slow', 'x-slow', 'slow', 'x-fast', 'medium', 'slow', 'x-slow', 'x-slow', 'x-fast', 'medium', 'x-fast', 'medium', 'fast', 'x-slow', 'slow', 'medium', 'x-slow']"
0,11,"['medium', 'slow', 'fast', 'x-fast', 'fast', 'x-fast', 'slow', 'slow', 'x-fast', 'x-slow', 'fast', 'x-fast', 'x-fast', 'x-slow', 'slow', 'medium', 'slow', 'slow', 'fast', 'x-fast', 'slow', 'x-fast', 'x-fast', 'medium', 'fast', 'fast', 'x-slow', 'x-slow', 'fast', 'slow', 'x-slow', 'medium', 'slow', 'fast', 'x-fast', 'fast', 'x-fast', 'x-slow', 'x-slow', 'medium', 'medium', 'slow', 'x-fast', 'x-fast', 'x-slow', 'medium', 'slow', 'x-fast', 'x-slow', 'x-slow', 'x-fast', 'slow', 'x-fast', 'fast', 'x-slow', 'slow', 'fast', 'medium', 'fast', 'x-slow', 'medium', 'fast', 'medium', 'fast', 'x-slow', 'medium', 'fast', 'medium', 'x-fast', 'fast', 'slow', 'x-fast', 'fast', 'slow', 'fast', 'x-fast', 'fast', 'x-slow', 'x-slow', 'x-slow', 'slow', 'slow', 'slow', 'medium', 'fast', 'x-slow', 'slow', 'fast', 'fast', 'x-slow', 'slow', 'x-slow', 'medium', 'slow', 'x-slow', 'x-slow', 'fast', 'medium', 'fast', 'x-fast', 'x-slow', 'medium', 'fast', 'fast', 'x-slow', 'x-fast', 'medium', 'x-fast', 'x-slow', 'slow', 'x-fast', 'medium', 'x-fast', 'x-fast', 'fast', 'x-slow', 'slow', 'fast', 'x-slow', 'medium', 'fast', 'x-fast', 'slow', 'fast', 'x-slow', 'fast', 'x-fast', 'x-fast', 'fast', 'x-slow', 'x-fast', 'slow', 'slow', 'slow', 'slow', 'x-fast', 'slow', 'medium', 'medium', 'fast', 'slow', 'x-fast', 'medium', 'medium', 'x-fast', 'slow', 'fast']"
0,12,"['fast', 'slow', 'medium', 'medium', 'fast', 'x-slow', 'medium', 'x-fast', 'slow', 'x-slow', 'slow', 'fast', 'slow', 'fast', 'x-fast', 'fast', 'slow', 'x-fast', 'slow', 'x-fast', 'slow', 'x-fast', 'slow', 'slow', 'fast', 'medium', 'x-slow', 'fast', 'x-fast', 'fast', 'slow', 'x-fast', 'x-slow', 'x-fast', 'x-slow', 'fast', 'slow', 'x-fast', 'x-slow', 'x-slow', 'fast', 'x-slow', 'x-slow', 'fast', 'x-fast', 'medium', 'fast', 'fast', 'slow', 'fast', 'x-fast', 'medium', 'medium', 'medium', 'x-fast', 'x-slow', 'medium', 'x-slow', 'medium', 'fast', 'slow', 'slow', 'x-fast', 'fast', 'slow', 'fast', 'fast', 'x-fast', 'x-fast', 'x-slow', 'fast', 'fast', 'x-fast', 'x-slow', 'slow', 'x-fast', 'medium', 'fast', 'x-fast', 'slow', 'slow', 'x-fast', 'slow', 'slow', 'medium', 'fast', 'medium', 'x-slow', 'fast', 'x-fast', 'x-slow', 'x-fast', 'slow', 'x-fast', 'x-slow', 'fast', 'medium', 'x-fast', 'fast', 'x-fast', 'x-slow', 'fast', 'x-slow', 'x-fast', 'x-slow', 'medium', 'fast', 'fast', 'fast', 'fast', 'x-slow', 'x-slow', 'x-slow', 'slow', 'slow', 'slow', 'x-slow', 'x-slow', 'fast', 'slow', 'slow', 'x-slow', 'fast', 'medium', 'x-fast', 'slow', 'medium', 'fast', 'slow', 'fast', 'x-slow', 'x-slow', 'fast', 'x-fast', 'x-slow', 'x-slow', 'medium', 'fast', 'x-fast', 'x-fast', 'medium', 'x-fast', 'x-slow', 'x-slow', 'medium', 'slow', 'slow', 'medium', 'slow', 'fast', 'medium', 'x-fast', 'slow', 'medium', 'x-slow', 'medium', 'medium', 'x-slow', 'fast', 'fast', 'x-fast', 'x-fast', 'slow', 'medium', 'slow', 'slow', 'x-fast', 'x-fast', 'x-slow', 'slow', 'fast', 'medium', 'x-fast', 'slow', 'medium', 'medium', 'x-fast', 'x-fast', 'slow', 'medium', 'fast', 'x-fast', 'fast', 'x-slow', 'x-fast', 'slow', 'medium', 'x-fast', 'x-fast', 'fast', 'x-fast', 'slow', 'x-fast', 'fast', 'fast', 'fast', 'medium', 'x-fast', 'x-slow', 'x-slow', 'slow', 'x-slow', 'slow', 'medium', 'fast', 'x-fast', 'slow', 'x-fast', 'slow', 'x-fast', 'slow', 'slow', 'fast', 'medium', 'fast', 'slow', 'fast', 'fast', 'x-slow', 'medium', 'fast', 'fast', 'slow', 'x-fast', 'x-slow', 'fast', 'slow', 'x-fast', 'x-slow', 'x-slow', 'fast', 'medium', 'x-fast', 'slow']"
0,13,"['medium', 'fast', 'slow', 'x-fast', 'x-slow', 'fast', 'x-fast', 'medium', 'x-slow', 'fast', 'x-fast', 'x-fast', 'slow', 'x-slow', 'x-fast', 'x-slow', 'medium', 'medium', 'x-slow', 'medium', 'x-fast', 'x-fast', 'x-slow', 'x-slow', 'medium', 'fast', 'x-fast', 'slow', 'x-slow', 'x-fast', 'x-slow', 'fast', 'medium', 'fast', 'x-slow', 'x-slow', 'medium', 'x-slow', 'fast', 'fast', 'fast', 'x-slow', 'fast', 'medium', 'fast', 'slow', 'fast', 'slow', 'slow', 'x-fast', 'slow', 'slow', 'fast', 'medium', 'slow', 'fast', 'fast', 'medium', 'fast', 'fast', 'fast', 'fast', 'slow', 'fast', 'x-slow', 'x-fast', 'fast', 'x-fast', 'x-fast', 'fast', 'fast', 'x-fast', 'slow', 'x-fast', 'x-fast', 'x-slow', 'medium', 'fast', 'slow', 'x-slow', 'medium', 'x-slow', 'x-slow', 'fast', 'fast', 'x-slow', 'fast', 'x-fast', 'slow', 'medium', 'slow', 'fast', 'slow', 'slow', 'fast', 'x-fast', 'slow', 'x-fast', 'medium', 'slow', 'x-slow', 'fast', 'fast', 'x-fast', 'x-slow', 'x-slow', 'medium', 'slow', 'medium', 'x-slow', 'fast', 'x-fast', 'fast', 'medium', 'slow', 'x-slow', 'medium', 'x-slow', 'fast', 'x-fast', 'fast', 'x-fast', 'slow', 'x-slow', 'fast', 'x-fast', 'medium', 'x-fast', 'x-fast', 'medium', 'fast', 'x-fast', 'slow', 'fast', 'x-fast', 'x-fast', 'x-fast', 'slow', 'medium', 'fast', 'x-fast', 'medium', 'x-slow', 'x-slow', 'x-fast', 'x-slow', 'x-slow', 'fast', 'medium', 'medium', 'medium', 'slow', 'x-slow', 'slow', 'x-slow', 'x-fast', 'slow', 'slow', 'x-fast', 'slow', 'x-fast', 'x-fast', 'slow', 'x-slow', 'fast', 'fast', 'medium', 'x-slow', 'fast', 'x-fast', 'fast', 'slow', 'x-slow', 'slow', 'slow', 'slow', 'slow', 'slow', 'x-slow', 'medium', 'medium', 'fast', 'slow', 'x-fast', 'x-slow', 'fast', 'fast', 'x-slow']"
0,14,"['fast', 'x-slow', 'fast', 'x-fast', 'medium', 'slow', 'fast', 'x-slow', 'fast', 'x-slow', 'x-slow', 'medium', 'x-slow', 'medium', 'slow', 'fast', 'x-slow', 'fast', 'fast', 'slow', 'fast', 'slow', 'x-slow', 'x-fast', 'x-fast', 'fast', 'slow', 'medium', 'fast', 'medium', 'fast', 'slow', 'x-fast', 'x-slow', 'fast', 'slow', 'medium', 'x-fast', 'fast', 'x-slow', 'medium', 'fast', 'slow', 'medium', 'x-fast', 'x-slow', 'fast', 'x-slow', 'fast', 'x-fast', 'slow', 'fast', 'x-fast', 'x-fast', 'x-slow', 'medium', 'fast', 'x-slow', 'fast', 'x-slow', 'fast', 'x-slow', 'x-fast', 'x-slow', 'slow', 'medium', 'x-slow', 'medium', 'x-slow', 'medium', 'fast', 'x-slow', 'medium', 'medium', 'slow', 'medium', 'x-fast', 'fast', 'slow', 'x-fast', 'fast', 'medium', 'slow', 'fast', 'x-slow', 'fast', 'medium', 'fast', 'x-fast', 'medium', 'medium', 'medium', 'medium', 'x-slow', 'slow', 'x-fast', 'x-slow', 'x-slow', 'x-slow', 'slow', 'slow', 'fast', 'x-fast', 'fast', 'fast', 'slow', 'x-fast', 'x-slow', 'x-fast', 'slow', 'x-fast', 'fast', 'x-slow', 'medium', 'fast', 'slow', 'fast', 'x-fast', 'x-slow', 'fast', 'x-slow', 'medium', 'x-fast', 'medium', 'slow', 'fast', 'fast', 'slow', 'fast', 'x-fast', 'x-slow', 'fast', 'fast', 'medium', 'x-fast', 'fast', 'x-slow', 'slow', 'x-fast', 'slow', 'x-fast', 'slow', 'x-slow', 'medium', 'fast', 'slow', 'slow', 'x-fast', 'slow', 'x-fast', 'fast', 'x-fast', 'x-fast', 'fast', 'x-fast', 'x-slow', 'fast', 'fast', 'x-fast', 'medium', 'x-fast', 'x-slow', 'fast', 'slow', 'x-slow', 'fast', 'x-fast', 'medium', 'x-fast', 'slow', 'fast', 'x-slow', 'medium', 'fast', 'medium', 'x-fast', 'slow', 'x-fast', 'x-slow', 'x-fast', 'fast', 'x-slow', 'x-slow', 'medium', 'x-fast', 'slow', 'x-fast', 'slow', 'x-fast', 'fast', 'slow']"
0,15,"['medium', 'x-slow', 'fast', 'x-fast', 'medium', 'fast', 'x-slow', 'medium', 'fast', 'x-fast', 'medium', 'fast', 'fast', 'x-slow', 'medium', 'slow', 'medium', 'x-slow', 'slow', 'fast', 'x-slow', 'slow', 'x-slow', 'fast', 'x-fast', 'medium', 'fast', 'x-slow', 'slow', 'slow', 'x-slow', 'fast', 'slow', 'slow', 'fast', 'x-slow', 'x-fast', 'medium', 'x-fast', 'x-fast', 'slow', 'x-fast', 'x-slow', 'fast', 'slow', 'medium', 'fast', 'x-slow', 'x-fast', 'medium', 'x-fast', 'x-slow', 'medium', 'x-slow', 'x-fast', 'slow', 'medium', 'x-slow', 'fast', 'medium', 'slow', 'x-fast', 'x-slow', 'x-fast', 'medium', 'x-fast', 'medium', 'fast', 'fast', 'x-slow', 'medium', 'x-fast', 'x-fast', 'slow', 'x-fast', 'x-slow', 'slow', 'fast', 'x-fast', 'medium', 'x-slow', 'medium', 'fast', 'slow', 'medium', 'x-fast', 'slow', 'x-fast', 'fast', 'medium', 'x-fast', 'x-fast', 'x-slow', 'medium', 'slow', 'x-fast', 'medium', 'x-fast', 'medium', 'slow', 'x-fast', 'slow', 'medium', 'slow', 'medium', 'medium', 'x-fast', 'medium', 'x-slow', 'medium', 'fast', 'slow', 'fast', 'fast', 'medium', 'x-slow', 'x-fast', 'slow', 'x-slow', 'slow', 'x-fast', 'slow', 'x-fast', 'fast', 'fast', 'x-slow', 'slow', 'x-slow', 'fast', 'slow', 'slow', 'x-fast', 'medium', 'x-fast', 'slow', 'x-fast', 'x-slow', 'x-fast', 'medium', 'x-fast', 'x-fast', 'slow', 'fast', 'slow', 'medium', 'x-slow', 'medium', 'slow', 'fast', 'medium', 'x-fast', 'slow', 'fast', 'x-fast', 'x-slow', 'fast', 'fast', 'fast', 'x-slow', 'slow', 'x-slow', 'fast', 'x-fast', 'medium', 'x-fast', 'x-slow', 'x-slow', 'fast', 'slow', 'fast', 'x-slow', 'x-fast', 'medium', 'fast', 'fast', 'fast', 'x-slow', 'slow', 'x-fast', 'x-slow', 'x-fast', 'slow', 'x-slow', 'slow', 'medium', 'x-slow']"
0,16,"['fast', 'medium', 'slow', 'fast', 'fast', 'medium', 'x-fast', 'x-slow', 'x-fast', 'fast', 'fast', 'x-fast', 'fast', 'x-fast', 'slow', 'medium', 'x-fast', 'x-fast', 'fast', 'medium', 'fast', 'slow', 'x-fast', 'x-slow', 'slow', 'medium', 'x-fast', 'x-slow', 'slow', 'medium', 'x-slow', 'fast', 'slow', 'medium', 'x-fast', 'x-fast', 'x-slow', 'medium', 'x-fast', 'fast', 'fast', 'x-fast', 'x-slow', 'fast', 'fast', 'x-fast', 'medium', 'slow', 'slow', 'x-slow', 'slow', 'fast', 'slow', 'fast', 'fast', 'slow', 'slow', 'medium', 'medium', 'x-fast', 'fast', 'x-slow', 'x-slow', 'slow', 'medium', 'fast', 'x-fast', 'fast', 'x-slow', 'slow', 'slow', 'slow', 'x-fast', 'x-fast', 'x-slow', 'fast', 'x-slow', 'slow', 'fast', 'x-fast', 'slow', 'slow', 'x-fast', 'x-slow', 'fast', 'x-fast', 'x-slow', 'x-slow', 'medium', 'x-slow', 'fast', 'fast', 'fast', 'x-fast', 'medium', 'x-slow', 'slow', 'x-fast', 'medium', 'slow', 'fast', 'x-fast', 'slow', 'fast', 'medium', 'x-fast', 'slow', 'x-fast', 'x-fast', 'slow', 'x-slow', 'slow', 'fast', 'x-slow', 'x-fast', 'x-slow', 'fast', 'x-slow', 'slow', 'x-slow', 'medium', 'x-fast', 'x-slow', 'x-slow', 'medium', 'fast', 'fast', 'x-slow', 'x-fast', 'x-slow', 'x-slow', 'slow', 'medium', 'slow', 'fast', 'x-fast', 'slow', 'slow', 'slow', 'slow', 'x-fast', 'x-fast', 'x-slow', 'slow', 'x-fast', 'x-slow', 'fast', 'fast', 'medium', 'x-fast', 'slow', 'x-slow', 'fast', 'x-fast', 'fast', 'slow', 'x-slow', 'medium', 'medium', 'medium', 'x-fast', 'x-fast', 'x-slow', 'slow', 'fast', 'medium', 'x-fast', 'fast', 'slow', 'medium', 'slow', 'medium', 'x-fast', 'fast', 'x-fast', 'x-slow', 'medium', 'slow', 'slow', 'fast', 'x-fast', 'medium', 'x-slow', 'medium', 'fast', 'medium', 'fast', 'fast', 'slow', 'x-slow', 'medium', 'medium', 'x-fast', 'x-fast', 'x-slow', 'medium', 'fast', 'slow', 'fast', 'x-fast', 'fast', 'slow', 'medium', 'x-slow', 'x-slow', 'medium', 'fast', 'fast', 'slow', 'x-fast', 'x-slow', 'x-slow', 'medium', 'x-slow', 'fast', 'x-slow', 'x-slow', 'fast', 'slow', 'medium', 'medium', 'x-fast', 'slow', 'fast', 'x-fast', 'medium', 'medium', 'slow', 'x-fast', 'x-slow', 'x-slow', 'x-slow']"
0,17,"['medium', 'slow', 'medium', 'medium', 'medium', 'medium', 'x-slow', 'x-fast', 'medium', 'medium', 'x-slow', 'x-slow', 'slow', 'slow', 'medium', 'medium', 'medium', 'x-fast', 'x-fast', 'fast', 'x-fast', 'x-slow', 'x-fast', 'x-slow', 'x-fast', 'fast', 'medium', 'fast', 'x-slow', 'x-fast', 'medium', 'fast', 'x-fast', 'x-fast', 'x-slow', 'medium', 'medium', 'x-slow', 'x-slow', 'x-fast', 'medium', 'x-fast', 'x-fast', 'slow', 'x-fast', 'medium', 'slow', 'medium', 'x-slow', 'medium', 'x-slow', 'slow', 'x-fast', 'x-fast', 'x-fast', 'medium', 'fast', 'x-slow', 'x-slow', 'medium', 'x-fast', 'fast', 'x-fast', 'slow', 'x-fast', 'medium', 'x-slow', 'x-slow', 'slow', 'fast', 'slow', 'medium', 'x-fast', 'fast', 'slow', 'x-slow', 'x-fast', 'x-fast', 'x-fast', 'medium', 'fast', 'x-slow', 'medium', 'fast', 'slow', 'slow', 'fast', 'x-slow', 'fast', 'x-fast', 'x-slow', 'fast', 'medium', 'x-slow', 'medium', 'x-fast', 'slow', 'medium', 'slow', 'slow', 'fast', 'x-fast', 'medium', 'medium', 'fast', 'fast', 'x-fast', 'x-fast', 'x-slow', 'x-slow', 'fast', 'slow', 'x-fast', 'x-fast', 'x-slow', 'medium', 'fast', 'slow', 'slow', 'fast', 'medium', 'fast', 'medium', 'x-fast', 'x-slow', 'medium', 'x-fast', 'slow', 'medium', 'medium', 'medium', 'x-slow', 'x-fast', 'fast', 'x-slow', 'x-fast', 'fast', 'fast', 'x-fast', 'x-slow', 'medium', 'slow', 'x-fast', 'medium', 'fast', 'medium', 'fast', 'x-slow', 'x-fast', 'x-slow', 'fast', 'fast', 'x-fast', 'x-slow', 'medium', 'medium', 'x-slow']"
0,18,"['x-fast', 'medium', 'slow', 'medium', 'x-fast', 'fast', 'x-fast', 'slow', 'x-fast', 'fast', 'x-fast', 'x-fast', 'x-fast', 'fast', 'slow', 'slow', 'x-slow', 'medium', 'fast', 'x-fast', 'fast', 'slow', 'x-fast', 'x-slow', 'x-fast', 'x-fast', 'x-fast', 'x-slow', 'medium', 'x-fast', 'fast', 'medium', 'fast', 'x-fast', 'slow', 'x-fast', 'x-slow', 'x-slow', 'medium', 'x-fast', 'x-fast', 'slow', 'slow', 'medium', 'fast', 'x-slow', 'x-slow', 'x-fast', 'x-fast', 'slow', 'medium', 'x-fast', 'x-fast', 'x-slow', 'medium', 'medium', 'fast', 'slow', 'medium', 'slow', 'medium', 'x-fast', 'medium', 'x-fast', 'medium', 'slow', 'medium', 'x-fast', 'slow', 'fast', 'x-slow', 'fast', 'slow', 'slow', 'slow', 'fast', 'slow', 'x-fast', 'medium', 'x-slow', 'medium', 'x-fast', 'x-fast', 'slow', 'slow', 'medium', 'fast', 'x-fast', 'x-slow', 'x-fast', 'x-slow', 'medium', 'medium', 'medium', 'fast', 'x-fast', 'x-slow', 'x-slow', 'medium', 'medium', 'x-fast', 'fast', 'slow', 'medium', 'fast', 'x-slow', 'x-slow', 'fast', 'fast', 'x-slow', 'slow', 'medium', 'x-slow', 'slow', 'slow', 'fast', 'slow', 'x-fast', 'x-slow', 'x-slow', 'slow', 'medium', 'x-fast', 'x-fast', 'slow', 'slow', 'medium', 'fast', 'x-fast', 'medium', 'x-fast', 'x-slow', 'fast', 'slow', 'medium', 'x-slow', 'medium', 'medium', 'x-fast', 'fast', 'slow', 'x-fast', 'x-fast', 'x-slow', 'medium', 'slow', 'medium', 'x-fast', 'x-slow', 'x-fast', 'slow', 'x-slow', 'slow', 'slow', 'fast', 'x-slow', 'medium', 'fast', 'medium', 'medium', 'x-slow', 'medium', 'x-fast', 'slow', 'x-fast', 'x-slow', 'x-slow', 'slow', 'x-slow', 'medium', 'slow', 'x-slow', 'slow', 'x-slow', 'slow', 'x-fast', 'slow', 'x-fast', 'slow', 'x-fast', 'x-slow', 'slow', 'fast', 'x-fast', 'x-fast', 'fast', 'fast', 'x-fast', 'medium', 'fast', 'x-slow', 'x-slow', 'x-slow']"
0,19,"['medium', 'slow', 'medium', 'x-fast', 'medium', 'x-fast', 'slow', 'x-fast', 'fast', 'x-fast', 'x-fast', 'x-slow', 'medium', 'fast', 'x-fast', 'medium', 'x-slow', 'medium', 'fast', 'x-slow', 'x-slow', 'medium', 'fast', 'x-fast', 'slow', 'x-slow', 'medium', 'slow', 'fast', 'x-fast', 'slow', 'fast', 'x-slow', 'fast', 'x-slow', 'medium', 'fast', 'medium', 'x-slow', 'medium', 'medium', 'x-slow', 'x-fast', 'x-slow', 'medium', 'medium', 'x-fast', 'x-fast', 'slow', 'x-fast', 'slow', 'x-slow', 'medium', 'fast', 'medium', 'medium', 'x-slow', 'slow', 'x-fast', 'slow', 'x-slow', 'x-fast', 'fast', 'x-fast', 'x-slow', 'medium', 'fast', 'slow', 'medium', 'medium', 'fast', 'x-fast', 'medium', 'fast', 'slow', 'medium', 'fast', 'fast', 'x-slow', 'slow', 'medium', 'medium', 'x-fast', 'x-slow', 'fast', 'slow', 'slow', 'fast', 'x-fast', 'x-slow', 'medium', 'fast', 'slow', 'x-fast', 'slow', 'x-fast', 'x-slow', 'slow', 'x-fast', 'slow', 'fast', 'x-slow', 'x-fast', 'x-slow', 'x-slow', 'slow', 'slow', 'medium', 'fast', 'slow', 'x-fast', 'slow', 'slow', 'x-slow', 'x-slow', 'x-slow', 'x-fast', 'fast', 'x-fast', 'slow', 'medium', 'x-fast', 'fast', 'x-fast', 'fast', 'slow', 'x-fast', 'medium', 'fast', 'x-slow']"
0,20,"['x-fast', 'slow', 'fast', 'slow', 'x-slow', 'slow', 'x-fast', 'x-slow', 'medium', 'fast', 'medium', 'x-fast', 'x-fast', 'medium', 'x-slow', 'fast', 'fast', 'fast', 'x-fast', 'x-fast', 'x-fast', 'slow', 'x-slow', 'medium', 'x-slow', 'slow', 'x-fast', 'fast', 'x-slow', 'medium', 'slow', 'x-fast', 'x-fast', 'fast', 'medium', 'fast', 'slow', 'fast', 'fast', 'slow', 'x-fast', 'slow', 'x-slow', 'x-fast', 'slow', 'slow', 'x-fast', 'slow', 'fast', 'fast', 'x-slow', 'fast', 'x-fast', 'fast', 'x-slow', 'slow', 'fast', 'x-fast', 'medium', 'slow', 'fast', 'x-fast', 'fast', 'x-fast', 'medium', 'x-fast', 'x-fast', 'slow', 'medium', 'medium', 'fast', 'medium', 'fast', 'x-fast', 'x-slow', 'medium', 'slow', 'slow', 'x-slow', 'fast', 'x-fast', 'x-slow', 'slow', 'x-slow', 'slow', 'medium', 'medium', 'x-fast', 'x-fast', 'x-slow', 'slow', 'x-slow', 'slow', 'fast', 'slow', 'medium', 'medium', 'fast', 'slow', 'x-fast', 'medium', 'x-fast', 'slow', 'fast', 'slow', 'x-slow', 'fast', 'slow', 'x-slow', 'fast', 'x-fast', 'slow', 'slow', 'medium', 'x-fast', 'x-slow', 'x-fast', 'x-fast', 'fast', 'x-slow', 'medium', 'fast', 'fast', 'medium', 'x-fast', 'x-slow', 'x-slow', 'medium', 'slow', 'medium', 'x-fast', 'slow', 'x-slow', 'medium', 'medium', 'slow', 'x-fast', 'x-slow', 'fast', 'slow', 'medium', 'fast', 'medium', 'medium', 'medium', 'fast', 'slow', 'x-fast', 'medium', 'x-fast', 'medium', 'x-fast', 'x-slow', 'slow', 'x-slow', 'medium', 'fast', 'slow', 'slow', 'medium', 'x-fast', 'x-fast', 'x-slow', 'slow', 'medium', 'fast', 'fast', 'fast', 'x-fast', 'fast', 'x-slow', 'medium', 'slow', 'fast', 'x-slow', 'slow', 'fast', 'slow', 'x-fast', 'x-fast', 'slow', 'x-fast', 'x-slow', 'fast', 'x-slow', 'fast', 'medium', 'fast', 'x-slow', 'fast', 'x-slow', 'medium', 'x-fast', 'x-slow', 'x-slow', 'slow', 'slow', 'x-slow', 'slow', 'medium', 'x-fast', 'x-fast', 'x-slow', 'medium', 'x-slow', 'slow', 'fast', 'fast', 'x-fast', 'medium', 'x-slow', 'slow', 'fast', 'x-fast', 'x-slow', 'x-fast', 'slow', 'fast', 'fast', 'x-slow', 'medium', 'fast', 'x-slow', 'fast', 'x-fast', 'x-slow', 'x-fast', 'fast', 'x-slow', 'x-slow', 'medium', 'x-fast', 'x-slow', 'x-fast', 'x-slow']"
0,21,"['x-fast', 'medium', 'slow', 'fast', 'x-fast', 'x-slow', 'fast', 'slow', 'slow', 'medium', 'x-fast', 'slow', 'fast', 'medium', 'fast', 'x-slow', 'fast', 'x-fast', 'slow', 'x-fast', 'x-slow', 'fast', 'x-fast', 'x-slow', 'slow', 'slow', 'x-fast', 'x-fast', 'medium', 'fast', 'x-fast', 'slow', 'x-fast', 'x-slow', 'x-slow', 'medium', 'slow', 'fast', 'x-fast', 'x-fast', 'x-slow', 'medium', 'x-slow', 'slow', 'slow', 'slow', 'fast', 'x-fast', 'slow', 'x-fast', 'x-fast', 'medium', 'x-fast', 'medium', 'x-slow', 'medium', 'medium', 'fast', 'x-slow', 'x-fast', 'slow', 'fast', 'x-fast', 'slow', 'x-slow', 'medium', 'slow', 'x-slow', 'x-slow', 'x-fast', 'slow', 'fast', 'x-fast', 'medium', 'x-slow', 'medium', 'x-slow', 'medium', 'medium', 'fast', 'x-slow', 'x-slow', 'fast', 'x-slow', 'medium', 'x-fast', 'x-slow', 'x-fast', 'x-slow', 'x-slow', 'medium', 'medium', 'medium', 'medium', 'fast', 'slow', 'x-slow', 'x-slow', 'x-fast', 'medium', 'x-fast', 'x-fast', 'x-slow', 'medium', 'medium', 'medium', 'x-slow', 'fast', 'x-slow', 'slow', 'fast', 'x-fast', 'medium', 'fast', 'fast', 'x-slow', 'x-fast', 'x-slow', 'fast', 'medium', 'slow', 'medium', 'x-fast', 'slow', 'x-fast', 'x-slow', 'fast', 'medium', 'fast', 'x-fast', 'slow', 'fast', 'x-fast', 'x-fast', 'x-slow', 'fast', 'slow', 'x-fast', 'medium', 'x-fast', 'x-slow', 'x-slow', 'medium', 'slow', 'x-fast', 'slow', 'x-slow', 'fast', 'slow', 'x-fast', 'medium', 'x-fast', 'medium', 'x-fast', 'x-fast', 'slow', 'medium', 'slow', 'medium', 'medium', 'medium', 'medium', 'slow', 'x-fast', 'medium', 'x-fast', 'slow', 'medium', 'x-fast', 'slow', 'x-fast', 'fast', 'x-slow', 'x-fast', 'slow', 'x-fast', 'x-fast', 'slow', 'medium', 'x-slow', 'fast', 'x-fast', 'x-fast', 'fast', 'slow', 'medium', 'fast', 'x-fast', 'medium', 'x-fast', 'x-slow', 'x-fast', 'x-slow', 'x-fast', 'medium', 'x-slow', 'slow', 'slow', 'medium', 'slow', 'fast', 'x-slow', 'x-fast', 'x-slow', 'fast', 'x-fast', 'slow', 'x-slow', 'medium', 'slow', 'x-slow', 'slow', 'medium', 'x-fast', 'slow', 'x-fast', 'fast', 'x-slow']"
