filename,base_word_lengths,pause_lengths,neutral_relative_word_lengths,script,emotion,pos,dep,lemma,tag,stop,start,end
1082_WSI_ANG_XX,"[0.27, 0.47, 0.16, 0.07, 0.42, 0.14, 0.41]","[0.0, 0.010000000000000009, 2.220446049250313e-16, -2.220446049250313e-16, 2.220446049250313e-16, 0.0]","[0.1739130434782609, 0.4242424242424241, 0.06666666666666674, 0.16666666666666682, 0.4482758620689656, 0.2727272727272728, -0.2807017543859649]",We'll stop in a couple of minutes,A,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1082_WSI_NEU_XX,"[0.23, 0.33, 0.15, 0.06, 0.29, 0.11, 0.57]","[0.0, 0.010000000000000009, -1.1102230246251565e-16, 0.0, 0.0, -2.220446049250313e-16]",,We'll stop in a couple of minutes,N,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1082_WSI_SAD_XX,"[0.23, 0.35, 0.15, 0.06, 0.33, 0.12, 0.57]","[-1.1102230246251565e-16, 0.01000000000000012, 0.0, -2.220446049250313e-16, 0.0, 2.220446049250313e-16]","[0.0, 0.06060606060606049, 0.0, 0.0, 0.13793103448275876, 0.09090909090909087, 0.0]",We'll stop in a couple of minutes,S,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1083_DFA_ANG_XX,"[0.55, 0.81, 0.15, 0.67]","[0.1299999999999999, 0.17000000000000015, 0.07999999999999985]","[0.4102564102564103, 1.4545454545454546, 0.6666666666666666, 0.48888888888888893]",Don't forget a jacket,A,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1083_DFA_HAP_XX,"[0.24, 0.3, 0.05, 0.51]","[0.0, 0.0, 0.0]","[-0.38461538461538464, -0.09090909090909098, -0.4444444444444444, 0.13333333333333333]",Don't forget a jacket,H,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1083_DFA_NEU_XX,"[0.39, 0.33, 0.09, 0.45]","[0.009999999999999898, 0.020000000000000018, 0.0]",,Don't forget a jacket,N,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1083_IEO_FEA_MD,"[0.19, 0.39, 0.56]","[0.0, 0.0]","[-0.1739130434782609, 0.1142857142857144, 0.09803921568627459]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1083_IEO_NEU_XX,"[0.23, 0.35, 0.51]","[0.0, 0.0]",,It's eleven o'clock,N,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1083_IEO_SAD_MD,"[0.22, 0.26, 0.58]","[0.1200000000000001, 0.0]","[-0.04347826086956525, -0.25714285714285706, 0.13725490196078421]",It's eleven o'clock,S,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1083_IOM_DIS_XX,"[0.2, 0.14, 0.15, 0.2, 0.12, 0.11, 0.52]","[0.0, 0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0]","[-0.13043478260869565, -0.06666666666666654, -0.06250000000000006, -0.04761904761904753, -0.14285714285714296, 0.0, 0.15555555555555556]",I'm on my way to the meeting,D,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1083_IOM_HAP_XX,"[0.2, 0.11, 0.13, 0.19, 0.13, 0.11, 0.39]","[0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16]","[-0.13043478260869565, -0.26666666666666666, -0.1875, -0.09523809523809519, -0.07142857142857148, 0.0, -0.13333333333333333]",I'm on my way to the meeting,H,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1083_IOM_NEU_XX,"[0.23, 0.15, 0.16, 0.21, 0.14, 0.11, 0.45]","[0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0]",,I'm on my way to the meeting,N,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1083_IOM_SAD_XX,"[0.2, 0.16, 0.17, 0.29, 0.13, 0.12, 0.52]","[0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0, 0.0]","[-0.13043478260869565, 0.06666666666666674, 0.06250000000000006, 0.38095238095238093, -0.07142857142857148, 0.09090909090909087, 0.15555555555555556]",I'm on my way to the meeting,S,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1083_ITH_NEU_XX,"[0.1, 0.28, 0.08, 0.21, 0.06, 0.4, 0.37]","[0.0, -1.1102230246251565e-16, 1.1102230246251565e-16, 0.0, -2.220446049250313e-16, 2.220446049250313e-16]",,I think I have a doctor's appointment,N,"['PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PART', 'NOUN']","['nsubj', 'ROOT', 'nsubj', 'ccomp', 'det', 'poss', 'case', 'dobj']","['I', 'think', 'I', 'have', 'a', 'doctor', ""'s"", 'appointment']","['PRP', 'VBP', 'PRP', 'VBP', 'DT', 'NN', 'POS', 'NN']","[True, False, True, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1083_ITS_DIS_XX,"[0.01, 0.42, 0.09, 0.61, 0.23, 0.79]","[1.14, 2.220446049250313e-16, 0.04999999999999982, 0.0, 0.06000000000000005]","[-0.9285714285714285, 0.4, -0.30769230769230776, 1.346153846153846, 0.09523809523809533, 0.5490196078431373]",I think I've seen this before,D,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1083_ITS_HAP_XX,"[0.1, 0.27, 0.14, 0.24, 0.2, 0.53]","[-5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0]","[-0.28571428571428575, -0.09999999999999991, 0.07692307692307698, -0.07692307692307698, -0.04761904761904753, 0.03921568627450984]",I think I've seen this before,H,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1083_ITS_NEU_XX,"[0.14, 0.3, 0.13, 0.26, 0.21, 0.51]","[0.0, 0.0, 0.0, 0.0, 0.0]",,I think I've seen this before,N,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1083_ITS_SAD_XX,"[0.01, 0.33, 0.13, 0.39, 0.21, 0.6]","[0.54, -1.1102230246251565e-16, 0.030000000000000027, -2.220446049250313e-16, 0.040000000000000036]","[-0.9285714285714285, 0.10000000000000009, 0.0, 0.5, 0.0, 0.17647058823529405]",I think I've seen this before,S,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1083_IWL_FEA_XX,"[0.08, 0.19, 0.21, 0.05, 0.2, 0.34, 0.42]","[1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.5294117647058824, -0.2083333333333333, -0.16000000000000003, 0.0, -0.13043478260869565, -0.1052631578947368, -0.0454545454545455]",I would like a new alarm clock,F,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1083_IWL_HAP_XX,"[0.22, 0.18, 0.26, 0.04, 0.28, 0.41, 0.34]","[0.0, 0.009999999999999898, 0.0, 0.0, 0.0, 2.220446049250313e-16]","[0.29411764705882343, -0.25, 0.040000000000000036, -0.20000000000000004, 0.21739130434782614, 0.07894736842105256, -0.2272727272727272]",I would like a new alarm clock,H,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1083_IWL_NEU_XX,"[0.17, 0.24, 0.25, 0.05, 0.23, 0.38, 0.44]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,I would like a new alarm clock,N,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1083_IWW_DIS_XX,"[0.16, 0.42, 0.22, 0.3, 0.18, 0.39]","[0.010000000000000009, 0.0, 0.040000000000000036, 0.0, 0.0]","[0.23076923076923075, 0.4482758620689656, 0.22222222222222227, 0.4999999999999999, 0.2, -0.04878048780487796]",I wonder what this is about,D,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1083_IWW_NEU_XX,"[0.13, 0.29, 0.18, 0.2, 0.15, 0.41]","[-1.1102230246251565e-16, 0.0, 0.0, 2.220446049250313e-16, 0.0]",,I wonder what this is about,N,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1083_MTI_ANG_XX,"[0.65, 0.77, 0.16, 0.21, 0.17, 0.71]","[0.040000000000000036, 0.040000000000000036, 0.0, 0.009999999999999787, 4.440892098500626e-16]","[0.7567567567567568, 0.2622950819672132, 0.06666666666666674, 0.4999999999999998, 0.30769230769230776, 0.3921568627450979]",Maybe tomorrow it will be cold,A,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1083_MTI_FEA_XX,"[0.34, 0.58, 0.16, 0.16, 0.12, 0.42]","[0.0, 0.03000000000000025, 0.0, 0.0, 0.0]","[-0.081081081081081, -0.04918032786885251, 0.06666666666666674, 0.14285714285714277, -0.07692307692307698, -0.17647058823529416]",Maybe tomorrow it will be cold,F,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1083_MTI_HAP_XX,"[0.32, 0.49, 0.15, 0.14, 0.1, 0.41]","[0.0, 0.020000000000000018, 0.0, 0.0, -2.220446049250313e-16]","[-0.13513513513513511, -0.19672131147540983, 0.0, 0.0, -0.23076923076923075, -0.19607843137254907]",Maybe tomorrow it will be cold,H,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1083_MTI_NEU_XX,"[0.37, 0.61, 0.15, 0.14, 0.13, 0.51]","[0.0, 0.040000000000000036, 0.0, 0.0, 0.0]",,Maybe tomorrow it will be cold,N,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1083_TAI_HAP_XX,"[0.17, 0.41, 0.11, 0.49, 0.38]","[5.551115123125783e-17, 0.0, 0.040000000000000036, 0.0]","[0.21428571428571425, -0.08888888888888896, -0.15384615384615388, 0.25641025641025633, 0.11764705882352934]",The airplane is almost full,H,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1083_TAI_NEU_XX,"[0.14, 0.45, 0.13, 0.39, 0.34]","[-2.7755575615628914e-17, 0.0, 0.0, 0.0]",,The airplane is almost full,N,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1083_TSI_HAP_XX,"[0.17, 0.59, 0.26, 0.72]","[0.0, 0.030000000000000027, 0.0]","[0.0, -0.07812500000000007, 0.3, 0.43999999999999995]",The surface is slick,H,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1083_TSI_NEU_XX,"[0.17, 0.64, 0.2, 0.5]","[-1.1102230246251565e-16, 0.20999999999999996, 2.220446049250313e-16]",,The surface is slick,N,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1083_WSI_ANG_XX,"[0.26, 0.49, 0.12, 0.06, 0.3, 0.09, 0.62]","[0.010000000000000009, 0.0, 0.0, 0.0, 0.0, 0.010000000000000009]","[0.18181818181818185, 0.28947368421052627, 0.09090909090909087, 0.1999999999999999, 0.03448275862068969, -0.10000000000000009, 0.7714285714285716]",We'll stop in a couple of minutes,A,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1084_DFA_DIS_XX,"[0.28, 0.39, 0.12, 0.7]","[0.009999999999999898, 0.0, 0.32000000000000006]","[-0.09677419354838701, 0.1142857142857144, 1.0, 0.14754098360655732]",Don't forget a jacket,D,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1084_DFA_HAP_XX,"[0.25, 0.31, 0.06, 0.57]","[0.0, 0.0, -2.220446049250313e-16]","[-0.1935483870967742, -0.11428571428571424, 0.0, -0.06557377049180334]",Don't forget a jacket,H,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1084_DFA_NEU_XX,"[0.31, 0.35, 0.06, 0.61]","[0.009999999999999898, 0.0, 0.0]",,Don't forget a jacket,N,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1084_DFA_SAD_XX,"[0.25, 0.36, 0.06, 0.55]","[0.029999999999999916, 0.0, 0.0]","[-0.1935483870967742, 0.0285714285714286, 0.0, -0.09836065573770482]",Don't forget a jacket,S,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1084_IEO_ANG_HI,"[0.15, 0.52, 0.75]","[0.0, -1.1102230246251565e-16]","[-0.375, 0.3333333333333333, 0.25000000000000006]",It's eleven o'clock,A,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1084_IEO_DIS_LO,"[0.19, 0.37, 0.66]","[0.0, 0.0]","[-0.2083333333333333, -0.05128205128205133, 0.10000000000000009]",It's eleven o'clock,D,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1084_IEO_FEA_LO,"[0.06, 0.37, 0.49]","[0.0, 0.0]","[-0.75, -0.05128205128205133, -0.18333333333333332]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1084_IEO_FEA_MD,"[0.11, 0.37, 0.37]","[0.0, 0.0]","[-0.5416666666666667, -0.05128205128205133, -0.3833333333333333]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1084_IEO_HAP_LO,"[0.17, 0.4, 0.62]","[0.0, 0.0]","[-0.2916666666666666, 0.025641025641025664, 0.03333333333333337]",It's eleven o'clock,H,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1084_IEO_NEU_XX,"[0.24, 0.39, 0.6]","[0.0, -1.1102230246251565e-16]",,It's eleven o'clock,N,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1084_IEO_SAD_HI,"[0.09, 0.38, 0.36]","[0.0, 0.0]","[-0.625, -0.025641025641025664, -0.4]",It's eleven o'clock,S,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1084_IEO_SAD_LO,"[0.22, 0.34, 0.52]","[0.0, 0.0]","[-0.0833333333333333, -0.12820512820512817, -0.13333333333333328]",It's eleven o'clock,S,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1084_IOM_FEA_XX,"[0.24, 0.14, 0.13, 0.15, 0.12, 0.08, 0.55]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, -0.06666666666666654, -0.07142857142857148, -0.31818181818181823, 0.0, -0.2727272727272727, 0.2500000000000001]",I'm on my way to the meeting,F,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1084_IOM_HAP_XX,"[0.19, 0.15, 0.12, 0.16, 0.13, 0.1, 0.4]","[1.1102230246251565e-16, 0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0]","[-0.2083333333333333, 0.0, -0.14285714285714296, -0.2727272727272727, 0.08333333333333341, -0.09090909090909087, -0.09090909090909087]",I'm on my way to the meeting,H,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1084_IOM_NEU_XX,"[0.24, 0.15, 0.14, 0.22, 0.12, 0.11, 0.44]","[5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, -2.220446049250313e-16]",,I'm on my way to the meeting,N,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
